user_id,overall_score,Action,Adult,Adventure,Anime,Comedy,Crime,DIY,Drama,Espionage,Family,Fantasy,Food,Friendship,Historical,History,Horror,Law,Legal,Life,Medical,Military,Music,Mystery,Psychological,Romance,Science-Fiction,Sports,Supernatural,Thriller,Travel,War,Youth
2,9.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,9.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,9.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,9.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,6.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,9.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,9.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,8.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,8.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,9.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,9.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,8.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,6.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,8.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,9.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,6.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,6.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
6,8.5,0.0,0.0,0.0,0.0,7.6,0.0,0.0,7.785714285714286,0.0,0.0,7.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,7.7407407407407405,0.0,6.0,6.0,0.0,0.0,0.0,0.0
7,6.0,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8.0,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.0,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.5,8.5,0.0,0.0,0.0,7.5,0.0,0.0,7.315533980582524,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.642857142857143,0.0,0.0,7.138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10.0,9.5,0.0,0.0,0.0,10.0,8.75,0.0,9.337837837837839,0.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,0.0,9.5,0.0,9.722222222222221,8.5,0.0,9.5,9.125,0.0,0.0,0.0
12,9.0,9.5,0.0,0.0,0.0,10.0,8.75,0.0,9.337837837837839,0.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,0.0,9.5,0.0,9.722222222222221,8.5,0.0,9.5,9.125,0.0,0.0,0.0
12,8.5,9.5,0.0,0.0,0.0,10.0,8.75,0.0,9.337837837837839,0.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,0.0,9.5,0.0,9.722222222222221,8.5,0.0,9.5,9.125,0.0,0.0,0.0
12,9.5,9.5,0.0,0.0,0.0,10.0,8.75,0.0,9.337837837837839,0.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,0.0,9.5,0.0,9.722222222222221,8.5,0.0,9.5,9.125,0.0,0.0,0.0
12,9.5,9.5,0.0,0.0,0.0,10.0,8.75,0.0,9.337837837837839,0.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,0.0,9.5,0.0,9.722222222222221,8.5,0.0,9.5,9.125,0.0,0.0,0.0
12,10.0,9.5,0.0,0.0,0.0,10.0,8.75,0.0,9.337837837837839,0.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,0.0,9.5,0.0,9.722222222222221,8.5,0.0,9.5,9.125,0.0,0.0,0.0
12,9.0,9.5,0.0,0.0,0.0,10.0,8.75,0.0,9.337837837837839,0.0,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,10.0,0.0,9.5,0.0,9.722222222222221,8.5,0.0,9.5,9.125,0.0,0.0,0.0
